edge_id:int64,source_id:int64,target_id:int64,label_id:int,graph_id:int
5,5,2,50,1094
1,1,0,51,1095
2,1,2,50,1095
4,1,4,50,1095
3,2,3,48,1095
5,5,2,50,1095
1,1,0,51,1096
2,1,2,50,1096
4,1,4,50,1096
3,2,3,48,1096
5,5,2,50,1096
1,1,0,51,1097
2,1,2,50,1097
4,1,4,50,1097
3,2,3,48,1097
5,5,2,50,1097
1,1,0,51,1098
2,1,2,50,1098
4,1,4,50,1098
3,2,3,48,1098
5,5,2,50,1098
1,1,0,51,1099
2,1,2,50,1099
4,1,4,50,1099
3,2,3,48,1099
5,5,2,50,1099
1,1,0,51,1100
2,1,2,50,1100
4,1,4,50,1100
3,2,3,48,1100
5,5,2,50,1100
1,1,0,51,1101
2,1,2,50,1101
4,1,4,50,1101
3,2,3,48,1101
5,5,2,50,1101
1,1,0,51,1102
2,1,2,50,1102
4,1,4,50,1102
3,2,3,48,1102
5,5,2,50,1102
1,1,0,51,1103
2,1,2,50,1103
4,1,4,50,1103
3,2,3,48,1103
5,5,2,50,1103
2,0,2,49,1104
1,1,0,52,1104
4,2,4,48,1104
3,3,2,49,1104
5,5,0,52,1104
2,0,2,49,1105
1,1,0,52,1105
4,2,4,48,1105
3,3,2,49,1105
5,5,0,52,1105
2,0,2,49,1106
1,1,0,52,1106
4,2,4,48,1106
3,3,2,49,1106
5,5,0,52,1106
2,0,2,49,1107
1,1,0,52,1107
4,2,4,48,1107
3,3,2,49,1107
5,5,0,52,1107
2,0,2,49,1108
1,1,0,52,1108
4,2,4,48,1108
3,3,2,49,1108
5,5,0,52,1108
2,0,2,49,1109
1,1,0,52,1109
4,2,4,48,1109
3,3,2,49,1109
5,5,0,52,1109
2,0,2,49,1110
1,1,0,52,1110
4,2,4,48,1110
3,3,2,49,1110
5,5,0,52,1110
2,0,2,49,1111
1,1,0,52,1111
4,2,4,48,1111
3,3,2,49,1111
5,5,0,52,1111
2,0,2,49,1112
1,1,0,52,1112
4,2,4,48,1112
3,3,2,49,1112
5,5,0,52,1112
2,0,2,49,1113
1,1,0,52,1113
4,2,4,48,1113
3,3,2,49,1113
5,5,0,52,1113
2,0,2,49,1114
1,1,0,52,1114
4,2,4,48,1114
3,3,2,49,1114
5,5,0,52,1114
2,0,2,49,1115
5,0,5,50,1115
1,1,0,52,1115
4,2,4,48,1115
3,3,2,49,1115
2,0,2,49,1116
5,0,5,50,1116
1,1,0,52,1116
4,2,4,48,1116
3,3,2,49,1116
2,0,2,49,1117
5,0,5,50,1117
1,1,0,52,1117
4,2,4,48,1117
3,3,2,49,1117
2,0,2,49,1118
5,0,5,50,1118
1,1,0,52,1118
4,2,4,48,1118
3,3,2,49,1118
2,0,2,49,1119
5,0,5,50,1119
1,1,0,52,1119
4,2,4,48,1119
3,3,2,49,1119
2,0,2,49,1120
5,0,5,50,1120
1,1,0,52,1120
4,2,4,48,1120
3,3,2,49,1120
2,0,2,49,1121
5,0,5,50,1121
1,1,0,52,1121
4,2,4,48,1121
3,3,2,49,1121
2,0,2,49,1122
5,0,5,50,1122
1,1,0,52,1122
4,2,4,48,1122
3,3,2,49,1122
2,0,2,49,1123
5,0,5,50,1123
1,1,0,52,1123
4,2,4,48,1123
3,3,2,49,1123
2,0,2,49,1124
5,0,5,50,1124
1,1,0,52,1124
4,2,4,48,1124
3,3,2,49,1124
2,0,2,49,1125
5,0,5,50,1125
1,1,0,52,1125
4,2,4,48,1125
3,3,2,49,1125
1,1,0,49,1126
2,2,1,50,1126
3,2,3,52,1126
4,2,4,51,1126
5,5,1,50,1126
1,1,0,49,1127
2,2,1,50,1127
3,2,3,52,1127
4,2,4,51,1127
5,5,1,50,1127
1,1,0,49,1128
2,2,1,50,1128
3,2,3,52,1128
4,2,4,51,1128
5,5,1,50,1128
1,1,0,49,1129
2,2,1,50,1129
3,2,3,52,1129
4,2,4,51,1129
5,5,1,50,1129
1,1,0,49,1130
2,2,1,50,1130
3,2,3,52,1130
4,2,4,51,1130
5,5,1,50,1130
1,1,0,49,1131
2,2,1,50,1131
3,2,3,52,1131
4,2,4,51,1131
5,5,1,50,1131
1,1,0,49,1132
2,2,1,50,1132
3,2,3,52,1132
4,2,4,51,1132
5,5,1,50,1132
1,1,0,49,1133
2,2,1,50,1133
3,2,3,52,1133
4,2,4,51,1133
5,5,1,50,1133
1,1,0,49,1134
2,2,1,50,1134
3,2,3,52,1134
4,2,4,51,1134
5,5,1,50,1134
1,1,0,49,1135
2,2,1,50,1135
3,2,3,52,1135
4,2,4,51,1135
5,5,1,50,1135
1,1,0,49,1136
2,2,1,50,1136
3,2,3,52,1136
4,2,4,51,1136
5,5,1,50,1136
1,1,0,49,1137
2,1,2,50,1137
4,2,4,48,1137
5,2,5,49,1137
3,3,1,51,1137
1,1,0,49,1138
2,1,2,50,1138
4,2,4,48,1138
5,2,5,49,1138
3,3,1,51,1138
1,1,0,49,1139
2,1,2,50,1139
4,2,4,48,1139
5,2,5,49,1139
3,3,1,51,1139
1,1,0,49,1140
2,1,2,50,1140
4,2,4,48,1140
5,2,5,49,1140
3,3,1,51,1140
1,1,0,49,1141
2,1,2,50,1141
4,2,4,48,1141
5,2,5,49,1141
3,3,1,51,1141
1,1,0,49,1142
2,1,2,50,1142
4,2,4,48,1142
5,2,5,49,1142
3,3,1,51,1142
1,1,0,49,1143
2,1,2,50,1143
4,2,4,48,1143
5,2,5,49,1143
3,3,1,51,1143
1,1,0,49,1144
2,1,2,50,1144
4,2,4,48,1144
5,2,5,49,1144
3,3,1,51,1144
1,1,0,49,1145
2,1,2,50,1145
4,2,4,48,1145
5,2,5,49,1145
3,3,1,51,1145
1,1,0,49,1146
2,1,2,50,1146
4,2,4,48,1146
5,2,5,49,1146
3,3,1,51,1146
1,1,0,49,1147
2,1,2,50,1147
4,2,4,48,1147
5,2,5,49,1147
3,3,1,51,1147
1,1,0,48,1148
2,2,0,48,1148
3,3,2,49,1148
4,4,2,49,1148
5,5,0,48,1148
1,1,0,48,1149
2,2,0,48,1149
3,3,2,49,1149
4,4,2,49,1149
5,5,0,48,1149
1,1,0,48,1150
2,2,0,48,1150
3,3,2,49,1150
4,4,2,49,1150
5,5,0,48,1150
1,1,0,48,1151
2,2,0,48,1151
3,3,2,49,1151
4,4,2,49,1151
5,5,0,48,1151
1,1,0,48,1152
2,2,0,48,1152
3,3,2,49,1152
4,4,2,49,1152
5,5,0,48,1152
1,1,0,48,1153
2,2,0,48,1153
3,3,2,49,1153
4,4,2,49,1153
5,5,0,48,1153
1,1,0,48,1154
2,2,0,48,1154
3,3,2,49,1154
4,4,2,49,1154
5,5,0,48,1154
1,1,0,48,1155
2,2,0,48,1155
3,3,2,49,1155
4,4,2,49,1155
5,5,0,48,1155
1,1,0,48,1156
2,2,0,48,1156
3,3,2,49,1156
4,4,2,49,1156
5,5,0,48,1156
1,1,0,48,1157
2,2,0,48,1157
3,3,2,49,1157
4,4,2,49,1157
5,5,0,48,1157
4,0,4,48,1158
1,1,0,49,1158
2,2,0,49,1158
5,2,5,50,1158
3,3,2,51,1158
4,0,4,48,1159
1,1,0,49,1159
2,2,0,49,1159
5,2,5,50,1159
3,3,2,51,1159
4,0,4,48,1160
1,1,0,49,1160
2,2,0,49,1160
5,2,5,50,1160
3,3,2,51,1160
4,0,4,48,1161
1,1,0,49,1161
2,2,0,49,1161
5,2,5,50,1161
3,3,2,51,1161
4,0,4,48,1162
1,1,0,49,1162
2,2,0,49,1162
5,2,5,50,1162
3,3,2,51,1162
4,0,4,48,1163
1,1,0,49,1163
2,2,0,49,1163
5,2,5,50,1163
3,3,2,51,1163
4,0,4,48,1164
1,1,0,49,1164
2,2,0,49,1164
5,2,5,50,1164
3,3,2,51,1164
4,0,4,48,1165
1,1,0,49,1165
2,2,0,49,1165
5,2,5,50,1165
3,3,2,51,1165
4,0,4,48,1166
1,1,0,49,1166
2,2,0,49,1166
5,2,5,50,1166
3,3,2,51,1166
4,0,4,48,1167
1,1,0,49,1167
2,2,0,49,1167
5,2,5,50,1167
3,3,2,51,1167
4,0,4,48,1168
1,1,0,49,1168
2,2,0,49,1168
5,2,5,50,1168
3,3,2,51,1168
4,0,4,48,1169
1,1,0,49,1169
2,2,0,49,1169
5,2,5,50,1169
3,3,2,51,1169
4,0,4,48,1170
1,1,0,49,1170
2,2,0,49,1170
5,2,5,48,1170
3,3,2,51,1170
4,0,4,48,1171
1,1,0,49,1171
2,2,0,49,1171
5,2,5,48,1171
3,3,2,51,1171
4,0,4,48,1172
1,1,0,49,1172
2,2,0,49,1172
5,2,5,48,1172
3,3,2,51,1172
4,0,4,48,1173
1,1,0,49,1173
2,2,0,49,1173
5,2,5,48,1173
3,3,2,51,1173
4,0,4,48,1174
1,1,0,49,1174
2,2,0,49,1174
5,2,5,48,1174
3,3,2,51,1174
4,0,4,48,1175
1,1,0,49,1175
2,2,0,49,1175
5,2,5,48,1175
3,3,2,51,1175
4,0,4,48,1176
1,1,0,49,1176
2,2,0,49,1176
5,2,5,48,1176
3,3,2,51,1176
4,0,4,48,1177
1,1,0,49,1177
2,2,0,49,1177
5,2,5,48,1177
3,3,2,51,1177
4,0,4,48,1178
1,1,0,49,1178
2,2,0,49,1178
5,2,5,48,1178
3,3,2,51,1178
4,0,4,48,1179
1,1,0,49,1179
2,2,0,49,1179
5,2,5,48,1179
3,3,2,51,1179
4,0,4,48,1180
1,1,0,49,1180
2,2,0,49,1180
5,2,5,48,1180
3,3,2,51,1180
5,0,5,48,1181
1,1,0,49,1181
2,2,0,49,1181
3,3,2,51,1181
4,4,2,51,1181
5,0,5,48,1182
1,1,0,49,1182
2,2,0,49,1182
3,3,2,51,1182
4,4,2,51,1182
5,0,5,48,1183
1,1,0,49,1183
2,2,0,49,1183
3,3,2,51,1183
4,4,2,51,1183
5,0,5,48,1184
1,1,0,49,1184
2,2,0,49,1184
3,3,2,51,1184
4,4,2,51,1184
5,0,5,48,1185
1,1,0,49,1185
2,2,0,49,1185
3,3,2,51,1185
4,4,2,51,1185
5,0,5,48,1186
1,1,0,49,1186
2,2,0,49,1186
3,3,2,51,1186
4,4,2,51,1186
5,0,5,48,1187
1,1,0,49,1187
2,2,0,49,1187
3,3,2,51,1187
4,4,2,51,1187
5,0,5,48,1188
1,1,0,49,1188
2,2,0,49,1188
3,3,2,51,1188
4,4,2,51,1188
5,0,5,48,1189
1,1,0,49,1189
2,2,0,49,1189
3,3,2,51,1189
4,4,2,51,1189
5,0,5,48,1190
1,1,0,49,1190
2,2,0,49,1190
3,3,2,51,1190
4,4,2,51,1190
5,0,5,48,1191
1,1,0,49,1191
2,2,0,49,1191
3,3,2,51,1191
4,4,2,51,1191
5,0,5,48,1192
1,1,0,49,1192
2,2,0,49,1192
3,3,2,51,1192
4,4,2,51,1192
1,1,0,51,1193
2,1,2,50,1193
4,1,4,52,1193
3,2,3,48,1193
5,5,2,50,1193
1,1,0,51,1194
2,1,2,50,1194
4,1,4,52,1194
3,2,3,48,1194
5,5,2,50,1194
1,1,0,51,1195
2,1,2,50,1195
4,1,4,52,1195
3,2,3,48,1195
5,5,2,50,1195
1,1,0,51,1196
2,1,2,50,1196
4,1,4,52,1196
3,2,3,48,1196
5,5,2,50,1196
1,1,0,51,1197
2,1,2,50,1197
4,1,4,52,1197
3,2,3,48,1197
5,5,2,50,1197
1,1,0,51,1198
2,1,2,50,1198
4,1,4,52,1198
3,2,3,48,1198
5,5,2,50,1198
1,1,0,51,1199
2,1,2,50,1199
4,1,4,52,1199
3,2,3,48,1199
5,5,2,50,1199
1,1,0,51,1200
2,1,2,50,1200
4,1,4,52,1200
3,2,3,48,1200
5,5,2,50,1200
1,1,0,51,1201
2,1,2,50,1201
4,1,4,52,1201
3,2,3,48,1201
5,5,2,50,1201
1,1,0,51,1202
2,1,2,50,1202
4,1,4,52,1202
3,2,3,48,1202
5,5,2,50,1202
1,1,0,51,1203
2,1,2,50,1203
4,1,4,52,1203
3,2,3,48,1203
5,5,2,50,1203
1,1,0,49,1204
2,1,2,50,1204
3,3,1,51,1204
4,3,4,49,1204
5,3,5,48,1204
1,1,0,49,1205
2,1,2,50,1205
3,3,1,51,1205
4,3,4,49,1205
5,3,5,48,1205
1,1,0,49,1206
2,1,2,50,1206
3,3,1,51,1206
4,3,4,49,1206
5,3,5,48,1206
1,1,0,49,1207
2,1,2,50,1207
3,3,1,51,1207
4,3,4,49,1207
5,3,5,48,1207
1,1,0,49,1208
2,1,2,50,1208
3,3,1,51,1208
4,3,4,49,1208
5,3,5,48,1208
1,1,0,49,1209
2,1,2,50,1209
3,3,1,51,1209
4,3,4,49,1209
5,3,5,48,1209
1,1,0,49,1210
2,1,2,50,1210
3,3,1,51,1210
4,3,4,49,1210
5,3,5,48,1210
1,1,0,49,1211
2,1,2,50,1211
3,3,1,51,1211
4,3,4,49,1211
5,3,5,48,1211
1,1,0,49,1212
2,1,2,50,1212
3,3,1,51,1212
4,3,4,49,1212
5,3,5,48,1212
1,1,0,49,1213
2,1,2,50,1213
3,3,1,51,1213
4,3,4,49,1213
5,3,5,48,1213
1,1,0,49,1214
2,1,2,50,1214
3,3,1,51,1214
4,3,4,49,1214
5,3,5,48,1214
1,1,0,49,1215
4,1,4,48,1215
2,2,1,50,1215
3,2,3,51,1215
5,2,5,49,1215
1,1,0,49,1216
4,1,4,48,1216
2,2,1,50,1216
3,2,3,51,1216
5,2,5,49,1216
1,1,0,49,1217
4,1,4,48,1217
2,2,1,50,1217
3,2,3,51,1217
5,2,5,49,1217
1,1,0,49,1218
4,1,4,48,1218
2,2,1,50,1218
3,2,3,51,1218
5,2,5,49,1218
1,1,0,49,1219
4,1,4,48,1219
2,2,1,50,1219
3,2,3,51,1219
5,2,5,49,1219
1,1,0,49,1220
4,1,4,48,1220
2,2,1,50,1220
3,2,3,51,1220
5,2,5,49,1220
1,1,0,49,1221
4,1,4,48,1221
2,2,1,50,1221
3,2,3,51,1221
5,2,5,49,1221
1,1,0,49,1222
4,1,4,48,1222
2,2,1,50,1222
3,2,3,51,1222
5,2,5,49,1222
1,1,0,49,1223
4,1,4,48,1223
2,2,1,50,1223
3,2,3,51,1223
5,2,5,49,1223
1,1,0,49,1224
4,1,4,48,1224
2,2,1,50,1224
3,2,3,51,1224
5,2,5,49,1224
1,1,0,49,1225
4,1,4,48,1225
2,2,1,50,1225
3,2,3,51,1225
5,2,5,49,1225
1,1,0,49,1226
4,1,4,48,1226
2,2,1,50,1226
3,2,3,51,1226
5,2,5,49,1226
1,1,0,49,1227
4,1,4,48,1227
2,2,1,50,1227
3,2,3,51,1227
5,2,5,49,1227
1,1,0,49,1228
4,1,4,48,1228
2,2,1,50,1228
3,2,3,51,1228
5,2,5,49,1228
1,1,0,49,1229
4,1,4,48,1229
2,2,1,50,1229
3,2,3,51,1229
5,2,5,49,1229
1,1,0,49,1230
4,1,4,48,1230
2,2,1,50,1230
3,2,3,51,1230
5,2,5,49,1230
1,1,0,49,1231
2,1,2,50,1231
4,2,4,48,1231
3,3,1,51,1231
5,5,2,50,1231
1,1,0,49,1232
2,1,2,50,1232
4,2,4,48,1232
3,3,1,51,1232
5,5,2,50,1232
1,1,0,49,1233
2,1,2,50,1233
4,2,4,48,1233
3,3,1,51,1233
5,5,2,50,1233
1,1,0,49,1234
2,1,2,50,1234
4,2,4,48,1234
3,3,1,51,1234
5,5,2,50,1234
1,1,0,49,1235
2,1,2,50,1235
4,2,4,48,1235
3,3,1,51,1235
5,5,2,50,1235
1,1,0,49,1236
2,1,2,50,1236
4,2,4,48,1236
3,3,1,51,1236
5,5,2,50,1236
1,1,0,49,1237
2,1,2,50,1237
4,2,4,48,1237
3,3,1,51,1237
5,5,2,50,1237
1,1,0,49,1238
2,1,2,50,1238
4,2,4,48,1238
3,3,1,51,1238
5,5,2,50,1238
1,1,0,49,1239
2,1,2,50,1239
4,2,4,48,1239
3,3,1,51,1239
5,5,2,50,1239
1,1,0,49,1240
2,1,2,50,1240
4,2,4,48,1240
3,3,1,51,1240
5,5,2,50,1240
1,1,0,49,1241
2,1,2,50,1241
4,2,4,48,1241
3,3,1,51,1241
5,5,2,50,1241
1,1,0,49,1242
2,2,1,50,1242
3,3,0,49,1242
4,4,1,50,1242
5,5,0,49,1242
1,1,0,49,1243
2,2,1,50,1243
3,3,0,49,1243
4,4,1,50,1243
5,5,0,49,1243
1,1,0,49,1244
2,2,1,50,1244
3,3,0,49,1244
4,4,1,50,1244
5,5,0,49,1244
1,1,0,49,1245
2,2,1,50,1245
3,3,0,49,1245
4,4,1,50,1245
5,5,0,49,1245
1,1,0,49,1246
2,2,1,50,1246
3,3,0,49,1246
4,4,1,50,1246
5,5,0,49,1246
1,1,0,49,1247
2,2,1,50,1247
3,3,0,49,1247
4,4,1,50,1247
5,5,0,49,1247
1,1,0,49,1248
2,2,1,50,1248
3,3,0,49,1248
4,4,1,50,1248
5,5,0,49,1248
1,1,0,49,1249
2,2,1,50,1249
3,3,0,49,1249
4,4,1,50,1249
5,5,0,49,1249
1,1,0,49,1250
2,2,1,50,1250
3,3,0,49,1250
4,4,1,50,1250
5,5,0,49,1250
1,1,0,49,1251
2,2,1,50,1251
3,3,0,49,1251
4,4,1,50,1251
5,5,0,49,1251
1,1,0,49,1252
2,2,1,50,1252
3,3,0,49,1252
4,4,1,50,1252
5,5,0,49,1252
1,1,0,49,1253
5,1,5,48,1253
2,2,1,50,1253
3,2,3,52,1253
4,2,4,51,1253
1,1,0,49,1254
5,1,5,48,1254
2,2,1,50,1254
3,2,3,52,1254
4,2,4,51,1254
1,1,0,49,1255
5,1,5,48,1255
2,2,1,50,1255
3,2,3,52,1255
4,2,4,51,1255
1,1,0,49,1256
5,1,5,48,1256
2,2,1,50,1256
3,2,3,52,1256
4,2,4,51,1256
1,1,0,49,1257
5,1,5,48,1257
2,2,1,50,1257
3,2,3,52,1257
4,2,4,51,1257
1,1,0,49,1258
5,1,5,48,1258
2,2,1,50,1258
3,2,3,52,1258
4,2,4,51,1258
1,1,0,49,1259
5,1,5,48,1259
2,2,1,50,1259
3,2,3,52,1259
4,2,4,51,1259
1,1,0,49,1260
5,1,5,48,1260
2,2,1,50,1260
3,2,3,52,1260
4,2,4,51,1260
1,1,0,49,1261
5,1,5,48,1261
2,2,1,50,1261
3,2,3,52,1261
4,2,4,51,1261
1,1,0,49,1262
5,1,5,48,1262
2,2,1,50,1262
3,2,3,52,1262
4,2,4,51,1262
1,1,0,49,1263
5,1,5,48,1263
2,2,1,50,1263
3,2,3,52,1263
4,2,4,51,1263
1,1,0,49,1264
5,1,5,48,1264
2,2,1,50,1264
3,2,3,52,1264
4,2,4,51,1264
1,1,0,49,1265
5,1,5,48,1265
2,2,1,50,1265
3,2,3,52,1265
4,2,4,51,1265
1,1,0,49,1266
5,1,5,48,1266
2,2,1,50,1266
3,2,3,52,1266
4,2,4,51,1266
1,1,0,49,1267
5,1,5,48,1267
2,2,1,50,1267
3,2,3,52,1267
4,2,4,51,1267
1,1,0,49,1268
5,1,5,48,1268
2,2,1,50,1268
3,2,3,52,1268
4,2,4,51,1268
1,1,0,49,1269
5,1,5,48,1269
2,2,1,50,1269
3,2,3,52,1269
4,2,4,51,1269
1,1,0,49,1270
5,1,5,48,1270
2,2,1,50,1270
3,2,3,52,1270
4,2,4,51,1270
1,1,0,49,1271
5,1,5,48,1271
2,2,1,50,1271
3,2,3,52,1271
4,2,4,51,1271
1,1,0,49,1272
5,1,5,48,1272
2,2,1,50,1272
3,2,3,52,1272
4,2,4,51,1272
1,1,0,49,1273
2,2,1,50,1273
3,3,0,49,1273
4,4,1,50,1273
5,5,1,50,1273
1,1,0,49,1274
2,2,1,50,1274
3,3,0,49,1274
4,4,1,50,1274
5,5,1,50,1274
1,1,0,49,1275
2,2,1,50,1275
3,3,0,49,1275
4,4,1,50,1275
5,5,1,50,1275
1,1,0,49,1276
2,2,1,50,1276
3,3,0,49,1276
4,4,1,50,1276
5,5,1,50,1276
1,1,0,49,1277
2,2,1,50,1277
3,3,0,49,1277
4,4,1,50,1277
5,5,1,50,1277
1,1,0,49,1278
2,2,1,50,1278
3,3,0,49,1278
4,4,1,50,1278
5,5,1,50,1278
1,1,0,49,1279
2,2,1,50,1279
3,3,0,49,1279
4,4,1,50,1279
5,5,1,50,1279
1,1,0,49,1280
2,2,1,50,1280
3,3,0,49,1280
4,4,1,50,1280
5,5,1,50,1280
1,1,0,49,1281
2,2,1,50,1281
3,3,0,49,1281
4,4,1,50,1281
5,5,1,50,1281
1,1,0,49,1282
2,2,1,50,1282
3,3,0,49,1282
4,4,1,50,1282
5,5,1,50,1282
1,1,0,49,1283
2,2,1,50,1283
3,3,0,49,1283
4,4,1,50,1283
5,5,1,50,1283
1,1,0,49,1284
2,2,0,49,1284
3,3,2,51,1284
4,4,2,51,1284
5,5,0,49,1284
1,1,0,49,1285
2,2,0,49,1285
3,3,2,51,1285
4,4,2,51,1285
5,5,0,49,1285
1,1,0,49,1286
2,2,0,49,1286
3,3,2,51,1286
4,4,2,51,1286
5,5,0,49,1286
1,1,0,49,1287
2,2,0,49,1287
3,3,2,51,1287
4,4,2,51,1287
5,5,0,49,1287
1,1,0,49,1288
2,2,0,49,1288
3,3,2,51,1288
4,4,2,51,1288
5,5,0,49,1288
1,1,0,49,1289
2,2,0,49,1289
3,3,2,51,1289
4,4,2,51,1289
5,5,0,49,1289
1,1,0,49,1290
2,2,0,49,1290
3,3,2,51,1290
4,4,2,51,1290
5,5,0,49,1290
1,1,0,49,1291
2,2,0,49,1291
3,3,2,51,1291
4,4,2,51,1291
5,5,0,49,1291
1,1,0,49,1292
2,2,0,49,1292
3,3,2,51,1292
4,4,2,51,1292
5,5,0,49,1292
1,1,0,49,1293
2,2,0,49,1293
3,3,2,51,1293
4,4,2,51,1293
5,5,0,49,1293
1,1,0,49,1294
2,2,0,49,1294
3,3,2,51,1294
4,4,2,51,1294
5,5,0,49,1294
